id,track_id,artists
1247,16PU73LgqfTxxwqTmSp6Ch,Jorge Drexler
1248,05B4ROjViZEHFGATQzPQJI,Jorge Drexler
1249,2hUuLfZEqlAGqlp5aWmcaU,Jackie Mittoo
1250,7cn8UphRWOPeGn4hxMvY0X,Los Amigos Invisibles
1251,2Pu5TsQ90hDVUZmuNDnzJc,Prinx Emmanuel;Grace Lokwa
1252,4TbIOAb7FfbhHi2glq0EwA,Cymande
1253,1bZH8L8V2m454tdcSPEIl7,Menahan Street Band
1254,7DFA3k0QQtvAkItuNAwKh4,Monophonics;Kelly Finnigan
1255,1ZrUkIAnUCZB7vlXxzrLrK,Jorge Drexler
1256,7sJh1Fj7dcuHnHSqL8FHf3,Amplexos;Digitaldubs;Leão Etíope do Méier;Lenine
1257,6jiEHXIHZa65gPnkKHPGGE,Criolo
1258,41Bh60o6KY7dakdwBoIfUM,Jor'dan Armstrong
1259,7EytAw7jpuHSPDoro79Rc0,Breakestra;Choklate
1260,0QOkTTHHu298cUM38FZTd8,Jor'dan Armstrong
1261,5IDX3criNsV6KTvV5gTfa9,Jorge Drexler
1262,2JiDOs6xcdRVkMVtssm7NM,QUITAPENAS
1263,6wuKQTG5bX38pDnOQODK3M,Morbo y Mambo
1264,1VO8xVwfozbNKhsaZlOEhe,Los Amigos Invisibles
1265,6qZA2WW7WaPQ6fk3QT0dcw,Calle 13
1266,6nOG7P1UzG9vqhBtB9Bdab,The Bongo Hop;Dafuniks
1267,4FYOLa4OMokaDwZCUVXZvz,La Cumbia Chicharra;Emilie Rambaud
1268,2oWex6rYoQ7Bl2D9zG8d3F,Fela Kuti
1269,3ObBmm3X92aff7Dct4drkj,Cymande
1270,2inOdpcpLUNsxeKaCbCg1r,Jor'dan Armstrong
1271,4THV8iU0E5bW9uPLjDVWSC,Los Amigos Invisibles
1272,0rfLENWpXJIDhnqOF2IIOM,Calle 13
1273,2NVK1qY94RNPBEururiknk,Orgone
1274,4alWdQ3c2rd0NuIwZ3nF5M,Jorge Drexler
1275,0pf5z9FfyTiAe8VBI6hmuU,La Misa Negra
1276,7JxdbxzHJZLP9kBtUNuwKt,Afrocidade
1277,1o2QdOWqHDLt6Fv2pVfkNf,Samuca e a Selva
1278,1Y7JDqUVbaHRPsLJtSY8ie,Grupo Fantasma
1279,7bCFRx6rAl9nZpKMm0QAOs,Jorge Drexler
1280,2gDu2SBfDxy3s7eElrPs6Q,Calle 13
1281,7F9iD9cZBEQMZgeD9EuO4Z,Juanafé
1282,3lUTTvpsqOJGm28TZYgIGn,The Bongo Hop;Maikcel
1283,6ZKefbfRwoDdmiR1ktiM3g,The Budos Band
1284,04Y5KWj5JKfr4IaMoPlQP3,Samuca e a Selva
1285,33j8pvz67cQFfKX6PshhXH,Juanafé;La Flor del Recuerdo
1286,6m6huMZwZlXHORG96RIa8E,William Onyeabor
1287,35Ocr7h38aa1erSPuyUUR9,Juanafé;Carmen Lienqueo
1288,48DWFHPOnkzvgyywwED5ZO,Los Amigos Invisibles
1289,2YsFthSjFDrRepQTwQuVNW,Lack Of Afro;Wax;Herbal T
1290,1iNWWO3i1L4gpy7fZpdUwP,Mandrill
1291,34CpftIM0mTrUcBmjxN6uJ,Metá Metá
1292,5KYjLjL8euKC7I1DhGS8nd,Samuca e a Selva;Illy
1293,7p0h4RYJA700piwO1grdoz,Juanafé
1294,08kI60xFWphU3ZYkHX00io,The New Mastersounds;Eddie Roberts;Lamar Williams Jr.
1295,1KME77F9mu2RQS8vo6JVwa,BaianaSystem;Makavelli;Jay Mitta
1296,7ikzBJC2N3h78r9Iu03aOG,Orquestra Brasileira de Música Jamaicana
1297,1EcDq6wqhhQSdEfVK4mTjH,Plastilina Mosh
1298,3JhHQXwYAoG2ks4F6FQ6FB,Los Amigos Invisibles;Kinky
1299,1z8eYOOd1fjxbubkDd8Z9a,Jorge Drexler
1300,4vZdynsnbBJh8WtLmo6wJa,Los Amigos Invisibles;Los Auténticos Decadentes
1301,6Pg4rb8siscryBP7et3wbX,BaianaSystem;Tropkillaz
1302,3kNVYo6BJE9AENxzokM9YC,Calle 13
1303,1Wb09hTo6O41UzdOq7Pd2i,The Bamboos
1304,5G2pbqhXrpVbGOYoWaz04J,Kutiman;Doctor Flake
1305,1ETZhP9orTkDclKEyt0xqm,William Onyeabor
1306,5nqd51nD2UACz5JQ83v878,Menahan Street Band;Saundra Williams
1307,7qUQGYIqnT3aySe3apNgUD,TJ Cream;Ozoro
1308,21s0bjVrP7RtQskeUKZxOu,Manu Dibango
1309,6NwRFywhc7oCdQjhsnNQmD,Thiago França
1310,1tSSc111CwyzxWmmIxyXRS,Sarah Téibo
1311,2W8emJ02IeqnxsEHPHFWCZ,Thiago França
1312,2Ou1qva1FClzi7aMf5RQ6q,Nathanael
1313,5KdslOc1HHIL0IvV8SuI1o,Voilaaa;Pat Kalla
1314,2PZ0HBnevHMlXuWiH6uMyc,Big Ty;Markis
1315,3HgPOHHJWnMfv1Zw27Jh2V,The Poets Of Rhythm
1316,0fxjsll9jmmRgMFbwdp4Xg,Mulatu Astatke
1317,0mv4wsluGcvNmoB0UonpX9,Timoneki
1318,0EKNvyq6JQXvaslzqnjZQf,Sarah Téibo;Fred Hammond
1319,709RFIOjtGsMZ2ULy2OaM4,Morbo y Mambo;Andres Nusser
1320,6PnGujnRXNLYNkncUjlx32,Voilaaa;Hawa;Fouley Badiaga
1321,2hNvVIN88wlihfnm8Wbk5h,Los Amigos Invisibles
1322,5e0gqHWLLKQgPcqXMuTeWH,Afrocidade
1323,1r7ACDef4LjHS46dkS4Ufb,QUITAPENAS
1324,1VJi7PtheTX2oJYIJZ7bWD,Son Palenque;Cerrero;El León Pardo
1325,6pCS36MJgtQzD18Cwf2Yk6,The Bamboos;Washington
1326,0ut6MoPysgNdUVwaHBFk6h,Ikebe Shakedown
1327,03SLq7KvMQuOMl3sTeN2Kj,Nosa
1328,3wHSqWvBuGUXCiuQFUbdCo,The Mighty Imperials
1329,5aqzJkElPJ4mN16RGnn4bK,The Poets Of Rhythm
1330,23P8ZlzwSC9Fi9xIMUf4Qh,Jorge Drexler
1331,44S8xPZQGvIWonst1gAnWK,Metá Metá
1332,7rTJtWW8I6ntHDHWZBgMg2,Criolo
1333,5pNh3jnmSvVfLcPYw57IAZ,The Bongo Hop;Nidia Gongora
1334,1oyII2Kl8GDxhYORT8sfhd,Criolo
1335,48ZWGv53ypEjCtpAvbhECr,Voilaaa;Pat Kalla
1336,2eU6yZOsTESuFQfl0T4zVf,Mandrill
1337,7ACrwbWJLys1l6U4zVgcem,Criolo
1338,13vgkc4kKqZi14NzDInzId,BaianaSystem
1339,7CPcdd139C0dnItn6nJefB,Plastilina Mosh
1340,6up6hWbjoTzoe7166rPHW2,Juanafé
1341,5TMgvUss7jcR3HSdMUP9Cf,Jorge Drexler
1342,2JR5HmL68bHLqfgj888rvB,Los Amigos Invisibles
1343,6fPJR1tK21mcWrLqCQ3QVX,Orquestra Brasileira de Música Jamaicana
1344,49FKW4e2yUqbKkzncXjjIH,Abayomy Afrobeat Orquestra;Otto
1345,1uzzzHuooaIxnburo0DAk7,Wganda Kenya
1346,5tCA3clelWA6MYU1bucRVS,Samuca e a Selva
1347,0MCmqLitiJMIh3qhp8xnmv,BaianaSystem;Thiago França
1348,6WwuU2Qa5bDgmu9Y7H9NPK,BaianaSystem
1349,54sxsI1fcUJSAmKyty00r5,Mandrill
1350,3uLmiHycG0TVCoi5yVcXCX,Jorge Drexler
1351,03UnPfDS0FvZzi0Z3I7yue,Limoblaze;Ada Ehi
1352,74ZV02rTNGS72yVMhuydmg,Osibisa
1353,3VDMcm2WqOQdNpzLqlbp9B,Nero X
1354,2xKrjhPVU1d5hYzfNY6Ltb,Ikebe Shakedown
1355,4gbx3Zyi7k4UOZWd6FU6aD,TJ Cream;Marko
1356,5F9Dl7OW3NWFRzPl06cDep,Angeloh;S.O
1357,1FhP3mymDoN2hX5p57uTnu,Lijadu Sisters
1358,0504BmZ0EdVRO4faj6q0Yc,Ali Farka Touré;Toumani Diabaté
1359,7JPNvoMjoIXkTDAMx9Aajj,Mulatu Astatke
1360,5pm9QJLqinadjJD5vXpn2q,Ali Farka Touré
1361,2bNGrM7eeo3k0OwYk92Z4I,Brownout
1362,4KRAPYoTgdQ6eJCU78F589,QUITAPENAS
1363,4n6CwGRWj7dRtDqmQCX4Pz,Jorge Drexler
1364,3OGKGvLhd2rN04g2iaCXVs,Abayomy Afrobeat Orquestra;Orlando Julius
1365,5bPliWzRQhKfmcyPZcUJc6,Jorge Drexler
1366,0nlqorVbqYB3haNKIAbajE,Speedometer
1367,43368zd7iBhYvS721LOYDE,Caê
1368,2vpOX57SegPaUM8R43Ye9D,Eddie Neblett
1369,6p7KEJStN2J1EpsT3hZVqH,Mandrill
1370,76b25LFdtraV3KpMTZSF0H,Voilaaa;Pat Kalla
1371,1hH6gstgij0Noc7UnOynAf,OQuadro;Jorge Du Peixe
1372,0I3e0YkxjcnNAWj32n6lHr,Menahan Street Band
1373,0s2SG6L4JkZJh5vFO95iJs,Nomade Orquestra
1374,1LmZaecYKj4THjxxA9Gs22,Afrocidade;Luedji Luna
1375,3H5rILNszBFSLKsE63RrEa,São Paulo Ska Jazz;Ken Stewart
1376,3KqYGGXVWqWP6e7wMhcWKj,Jorge Drexler
1377,2M9GSIPgimCDpUStz0yauA,Criolo
1378,3r1cfu7qDpEP3A80TGDzsH,Jorge Drexler
1379,6r28y5CqVyxCG51sKZgZkl,Calle 13
1380,7AiB9ggkygd2xLF0x4HVN4,Jor'dan Armstrong
1381,132Gi8vnL1YGS7DjHdjjiE,El Michels Affair
1382,20noxTXbVTYkDPmVSklVrw,Jorge Drexler
1383,6GgeQ4ZB0Y8hS0ngdWzahy,Plastilina Mosh
1384,75WezzEju4RccHbL4comxw,El Michels Affair
1385,5pKUJLGKZjoPiYJnQYRH9a,The Budos Band
1386,6VDz8W9nlUYVp2340N4jl6,Afrocidade
1387,6nLKWrgDmM7BpxF4xVAotW,Juanafé
1388,39GG1KFPegqcjknOasUrg3,Plastilina Mosh
1389,2RhJqgcxU7hy1KZ8xLGuky,The Budos Band
1390,337tTnKLdmVdLYjMcllLqR,Lafayette Afro Rock Band
1391,3yqzgSUrBZ3w3UiAat1OPY,Juanafé
1392,5fLextG84qe7IYEL9lGnLW,Criolo
1393,3dvYujyJXn2fuNalpg6r0E,Femi Kuti
1394,2dpvUY3DfmybZ8aimDHNKs,BaianaSystem
1395,5TX5HJiEjHBkkGw1SHVZ3U,Samuca e a Selva
1396,0Tu9CVtudympO1AQStFlav,Metá Metá
1397,5s2cJ6oq5VJX8ECTiq0PUV,Mandrill;Michael Masser
1398,3heUStITF5r3GlNTZNnJqP,Los Amigos Invisibles;Oscar D'León
1399,14H4WPC9IGuN0OGbzqS1XY,Plastilina Mosh
1400,6fej0nLBxOC2WR2p85shDS,BaianaSystem
1401,6lnXNuAixFoNuoEe2dXb6d,Limoblaze;Marizu
1402,42ikfAu8oK4573BrUa5Wtl,ATR;Luedji Luna
1403,5zWd3igj3YbzlrWPLMzgqZ,Orchestra Baobab
1404,5HI9ZiV2pWoQM3eTNf2TGx,ST-Saint;Mark Asari;Reblah;678NATH;Raptist & Marko;Leslie Skye;Zelijah & Konola;Gtay;Nizzy Nath;JL Poleon
1405,5pqmDb9iQXoyvzuUi8riHi,Angeloh
1406,2wpQH0Zdn16of1a4Cb1bCd,A Mose;TBabz
1407,1UIqpCB0b56K7U0JJPfskN,Voilaaa;Sir Jean
1408,1gW5zzEe41Hdbd3l1CYllP,Les Mamans du Congo;RROBIN;João Selva
1409,3RKzHk3thT1H4q85GmWDaG,Ocote Soul Sounds
1410,6ivwlk05kmqz1Sk9CNOYoX,Oba Reengy;Yoski
1411,5hDj4IZig0UoK3dGzEUhGF,Romperayo
1412,1TuWr81XEnKF2oyKxeYHWf,Calle 13
1413,3iu6Z2EBJZF0VyK6y4vv8D,Orquestra Voadora
1414,7K6RK6aNVvcRZPBDoegoWO,Limoblaze;Ada Betsabe;Principal
1415,35Znh7IVSkowgAQFG7gq4j,Morbo y Mambo
1416,28O6p4dnSLFfasqPDhGgGS,Sarah Téibo;Tneek
1417,6zcKml6Wm7YlcgxZnrMx5y,Star Feminine Band
1418,33gBrrrdgkR7jGQseC7fzs,Rehmahz;Asha Elia
1419,26dxHzEGUtOSQ0M6661JNi,Victor Rice
1420,5FtemPS1ZEhULQnIN8gmVT,The Souljazz Orchestra
1421,3BIJsd9pvBi8MNNIv3KiMY,Ondatrópica
1422,0QaFDdirIxKcsVk62hbKDo,Thee Commons
1423,40dOkG5POxk2F6e5dhqY1h,The Budos Band
1424,1mfyiFYroIwmtDUJ0GrNYk,BaianaSystem;Tonho Matéria
1425,5oqwZLFn1yTXPAOywFepK2,Kiko Dinucci e Bando Afro Macarrônico
1426,6k3fTbDyuULy9kYA7OShyK,Jorge Drexler
1427,5VRB9PIlcUGON4w4PzdnT8,Gyedu-Blay Ambolley
1428,6dQViwVNXyvpMaZjtLQYVu,The Souljazz Orchestra
1429,6VvvT2WJCQFVlqyQ2fWXIN,Samuca e a Selva;Onã
1430,4xSSIGLw75qf2obUALnsPN,The New Mastersounds;Eddie Roberts
1431,40KeMi4kkYpAlT1VmjrxDb,Breakestra
1432,4TAri40qArazLsYypb6YwG,Plastilina Mosh
1433,1LRnLcvfg4fC7Jt71OIFaB,Newen Afrobeat
1434,37f6peyU40XhYpmm2bdiVL,William Onyeabor
1435,4DKO2CA6oURAbnG2shWVOC,Criolo
1436,6LqsZMJ4CS4bu13W5lUfC7,The Budos Band
1437,4XOHLTfx8BmRO4piDKyHGw,Jackie Mittoo
1438,0J3d7RX3QVjjT3LDdBQEqJ,Jor'dan Armstrong
1439,6JmYFFgDAZA69GgDfLfHkP,Lack Of Afro;Roxie Ray
1440,2KR6wfZkGkBVYrwKQkuAxR,The Budos Band
1441,5fvRDiB75q9s9cvtcZIyAZ,Newen Afrobeat
1442,1a08XzvFiWYAgn5xZswA8o,Plastilina Mosh
1443,5sS5Jqw2h7WFw5yWVk3kPr,Jor'dan Armstrong
1444,60KZzvMOCeuDMwT8yVp84N,Plastilina Mosh
1445,2Z3IaUbfcS8oqxmipQTkGh,Jorge Drexler
1446,3Wgg2Se9D2QL9I3oR8GUy8,Ebo Taylor
1447,6ycLgWUCewpOvJfLmwCcBx,Calle 13
1448,00hPnVmMynXSUIeIXapFZE,Jackie Mittoo
1449,01zkbVsJQrtL1kwefeULG8,Juanafé
1450,3VhI9Y8WXoKSME4BBgUnWx,Metá Metá
1451,4YEU9N2XAE0DfUwxWI5ijA,Jorge Drexler
1452,6J0HEZmMPkLGLljiW3mBJZ,El Michels Affair
1453,0rnDmgcZvn9WPsOPqHbt16,Osibisa
1454,0iHvpSHYsp4tSrYlvgEh7l,Greyboy;Nino Moschella
1455,5r2cbcTE0HhvRO2avP8GAh,Rex Williams
1456,4Ic3yQiH5UmyyevTsp08tY,Akalé Wubé;Manu Dibango
1457,6btBxRX5cmgzNw2uCNUU2K,The Budos Band
1458,7E1qzc9yPdkNnwcrsDc2K2,Ilover
1459,4rEp8rVONwpPNdFyYzRw0H,Limoblaze;Dj Horphuray
1460,6tkSDxoNHMQ6eoeJGB2Q22,Cymande
1461,6CXjlzqcrZgKH8j3UhVm4y,Sarah Téibo;Jason Nicholson-Porter;Tehillah Daniels
1462,04MBRGMFYIHMwepawOcf2Z,Morbo y Mambo
1463,4WflBT5aJpDmDZUx9ILewW,Caê
1464,28HE2hcTggk9F46G9Ra6PY,Ali Farka Touré
1465,3vkQehpUmpIPXNeuQeFeDC,Sarah Téibo
1466,6K8y9WcUbgv0j7RGceHvym,Tony Allen
1467,7bH0vuNH2UMpgJ57reuEr1,Orquestra Voadora
1468,0uln709ghU7gvFT38aIOqq,TBabz;Naffymar
1469,1kCEEv2VBnskoFDUCY0egw,Nomade Orquestra
1470,6kmxXd854XIWqAM3Foa8Ox,Jaron Nurse
1471,6r1qi0ljLHnb7mOiE83au7,Bantunagojeje
1472,6k0gBOHRIUoRU5NxUPq1uO,BaianaSystem
1473,62vanxxd2ya187PcF6Pc59,The Sound Stylistics
1474,5utbwhNY1zcrYkqEFWvMkx,The Soul Snatchers
1475,4pjyykvlKHC8wBUmRxEvcy,Vaudou Game
1476,0JrylPRXs9uPGmp2KjON40,Kiko Dinucci e Bando Afro Macarrônico
1477,0ln5lNsSNM69EJSUjxZEIE,Breakestra
1478,79dawNsHM3DBoGwkzeMeXf,Criolo
1479,2PLzuEn3jAK5NkSZ0wGe8m,Criolo
1480,2sxfEN8hXpVuT71WHTrmGp,Romperayo
1481,50OIIM4GNp5iidK4fPlthO,Jorge Drexler
1482,50Jrmqeu2Ko23HjJygRjbU,Star Feminine Band
1483,6ERSeYdw1JMv58g3CHrOQU,Lack Of Afro
1484,5HJzIQ6RNQpuyy50wvQ8Ux,Plastilina Mosh
1485,7eG4wGLxKZmNtMKfaSVM4a,Samuca e a Selva
1486,7HGpejbjHQb4WE5VFKuAfm,The Budos Band
1487,5gnfa0m0V9BPc4txlYtB9E,BaianaSystem
1488,4FKbTVcxnC3u2Cq2Bam1xP,Orchestra Baobab
1489,6kChpaCoPoh7WY84iSpWk9,Greatman Takit
1490,5SeUD53c2e4fyuHZ7cPOyM,The New Mastersounds;Eddie Roberts
1491,2sSxCkBPaHbTlbLUdO7v6X,Samuca e a Selva
1492,5MYEsQRQLp9H82wBUHq8cP,Los Amigos Invisibles
1493,5TgyYzvxGsPAQwcdpY5f5X,Jorge Drexler
1494,6vCaE0f8dWkjgytfnTka9v,The Budos Band
1495,6wWH1NP5tx5nogRyrD4EbT,Euforquestra;Kyle Hollingsworth
1496,29CBLtJrvyVxdJ41seRiZp,The New Mastersounds
1497,6ktAmfgWeLggafxIDw374F,BaianaSystem;BNegão
1498,09z2Sw68BabiCQ4ZEKjPfu,Orquestra Brasileira de Música Jamaicana
1499,3cYQvXCTPcolOTsDSTfV0j,Jackie Mittoo
1500,7dfQM5NkuXIuUOGojEhjNd,Los Amigos Invisibles
1501,1jlKdNbOA90rjnt88GJnwO,Calle 13
1502,3lB31lvF4GEwKwMgFWwCJ7,Letta Mbulu
1503,6GL0fX7lcTWiWqdCocOLk7,Eben
1504,3JIKbZm4XjwM2BcuK5pSHw,Ali Farka Touré;Toumani Diabaté
1505,1W6txMoK3kxBkc5IttrwiA,The Dynamics
1506,3RZoPvPHZsPTTc94DfWSCL,Fela Kuti
1507,3bMQUvGEAib8rYvKWWKu9m,Ikebe Shakedown
1508,5GMhgIyKbUlcw05h394yvl,El Michels Affair;Piya Malik
1509,1lwEMGPkTdq4DezUUS36cS,Matata
1510,7dTzsEPl84MJwS9Nj4M2IM,Jungle Fire
1511,2Z6Vb2vK1IBI6RTnqCbeCA,The Dynamics
1512,66EEMEodoRLzZ4grinLinM,Buyepongo
1513,3tAJQ21Hp60pa9qImKcjOl,Voilaaa;Lass
1514,3NGkNPtXtTXV5VqiLpGgLd,BaianaSystem;Bule Bule;Rapadura
1515,0RDBflsJy6WW3dB88RHRR5,QUITAPENAS
1516,6hFPFh4rr1gJiO6JE1BVbD,Oba Reengy
1517,6e5hyCF3qVFEtPm7QsRiw1,Plastilina Mosh
1518,66K7mJTgNut9ID8UHFs3V7,Lack Of Afro;Wayne Gidden
1519,2tj57Lw8MfcLdnYis7zWne,Ikebe Shakedown
1520,6RrPNGP67F2mH28EPxqmGY,Ricardo Lemvo
1521,2SrhBEuMawaayICmckMdlM,Los Amigos Invisibles
1522,1QmgrcZquzAfW1OMALh1yb,Lafayette Afro Rock Band
1523,0AAk1eycDCCsCe3AP7NKhq,The New Mastersounds;Eddie Roberts;Lamar Williams Jr.
1524,1f525vw1csOSQWAezL0YKf,Kiko Dinucci e Bando Afro Macarrônico
1525,7Ig85CHnKlZUzicGbgVjhJ,Afrocidade
1526,2Ef4mtuC9eXOa37ESXA7QO,Criolo
1527,5cvUZ6S7CavCGeGPTJGa7f,Jorge Drexler
1528,62GZeJlAOU3GM6BY6Myg3Q,Foli Griô Orquestra;DJ Vinimax;Cebolinha do Passinho
1529,7eXA7AJdR992WM2oo7C5fN,Ricardo Lemvo;Makina Loca
1530,36aaYsnvpWRGRByxTOdRhF,Ondatrópica
1531,6kWy9wZQbKVT7nmn9VWSjF,Lack Of Afro;Wax;Herbal T
1532,33oCXKT4yR7tMR9o1E174r,Plastilina Mosh
1533,22zhfelopv8Xv6s26aoJof,BaianaSystem
1534,4s745NgYuKpZpgcC4SS91y,Brownout;Brown Sabbath;Aaron Behrens
1535,2YihM9XOmwQHahqSpOui9C,Plastilina Mosh
1536,5KPjNZYPSOzFycfWtwuAaX,Newen Afrobeat
1537,73II8WjkIk5TyuUiHeYYHw,Mulatu Astatke;The Heliocentrics
1538,3nbKTtv513rzhGFgtWhGJ4,Jor'dan Armstrong;Lowell Pye
1539,7JC0cOaZHSSH5865V7d44K,Los Amigos Invisibles
1540,5QkUh3JKMlKETQEdz4RjAs,Samuca e a Selva
1541,2A6GDPdffUJyF3ubEqCWbQ,BaianaSystem;Mulú
1542,74ZYdKyVYgiemIALe3w5Za,William Onyeabor
1543,6tQHdDEbTulw2cMhO5SxEA,Plastilina Mosh
1544,5Vmk3HHkPcatdSUHdrSwzk,Plastilina Mosh
1545,4z4whpvrJuYUdD0tdOJvCJ,Pat Kalla;Le Super Mojo;Bosq
1546,3wyxQsKqIesrKkca3nGMWJ,Orquestra Brasileira de Música Jamaicana
1547,7pEd3kku2USJMe8EsA67cL,Los Amigos Invisibles
1548,7f9WCjVd3u8XGYJ5jfrDpJ,Calle 13;Rubén Blades;La Chilinga
1549,1elI9IOBskmT6IHYbtjc8F,Calle 13;Julian Assange;Tom Morello;Kamilya Jubran
1550,1nIecoI1sx4ssu9Q0T7dnz,Metá Metá
1551,3hlQG5mVjjR5MupseJXkid,Limoblaze;Ada Ehi
1552,6vxVWANYDzpoWJcF4vVbr2,Eben
1553,74G3HqFHDBqvev3Gow0luE,ST-Saint
1554,1dxYM3qSzXe2O2RJ3rK3KI,El Michels Affair;Piya Malik
1555,41irZgb5B8FQrOghV9nMtg,Ali Farka Touré;Toumani Diabaté
1556,2m6S1lrrGejWr1FOYyW7kP,TJ Cream;Edz
1557,7f80RhVUNhBp0c0P0uqUT3,Iconili
1558,7tUhh4MxnkgNvasB6ZxlAu,Hektombe
1559,6pwSBqZPf8gT6mWrCqrAAh,Sharyn
1560,4RmKtKTlBwyfeRXjzADJGl,Qyubi
1561,1xuYajTJZh8zZrPRmUaagf,Calle 13;Totó La Momposina;Susana Baca;Maria Rita
1562,2IbztleYrj67nOjHQATCQ2,Eddie Neblett
1563,0hvUNtmLVhnOXhZmkNtyqh,Victor Rice
1564,4ZlesHyYfr8PQPUs0SnWDE,The Dynamics
1565,3tFS1lOvSjabTFmOPTNifs,BANTU;Megaloh;Ghanaian Stallion
1566,11XWPGHeK0e82Jmtu56G4R,La Cumbia Chicharra
1567,19AnofCWfqlq9Hh36CLxpI,Soothsayers
1568,7l4KRMSrdLkC3M25I7HpoR,Jor'dan Armstrong
1569,6y53DcvbGDE8APnShmAuUA,Voilaaa;Renaud Bilombo
1570,3ykTMt7CD5jgJOY27NWceD,Voilaaa;Sir Jean;Patchworks
1571,0tXQlZrIM2qHF1TpUYtZ5Z,Romperayo
1572,1NdstGJRxpP8qhiYzfJTBX,OQuadro
1573,3wkG6NehREVt1DhwFP0fuB,Calle 13
1574,1QaPhw2LrjGzkNtqgl3klY,Newen Afrobeat
1575,6351i7WOJI5fYE74IJFksw,Afrocidade;Nildes Bomfim
1576,2MknNWM4STvGCbemt1Xk6G,Gyedu-Blay Ambolley
1577,7ciR1EdFZByMTaORkD7DkH,Metá Metá
1578,030RVDutkfRcbxnvP4OjuK,Euforquestra;Alan Evans
1579,0s6ISXTrjKbtUM6dO5KXo8,Money Chicha
1580,17bl9u71tBl57OoNH5yA40,Ikebe Shakedown
1581,50LJqLWGPbFdDK8wUmdjxe,Calle 13
1582,2t6XaEhrYLYP6ysVveqiFr,The Bongo Hop;Maikcel
1583,62UAojbZVLY5VpkV3jHJHK,Jackie Mittoo
1584,2sGffckrjh7SGWh2cot4nz,The Budos Band
1585,3q4Nj8MNPkiESXmnBnJc97,Jor'dan Armstrong
1586,2kXcbzDysxMAoOcM4Gtrkq,Newen Afrobeat
1587,6tLJ6F2PNFmQfZlaJQqblS,Manu Dibango;Cuarteto Patria
1588,63PxVRm13C7DunBBLlxJVo,El Hijo De La Cumbia;La Dame Blanche
1589,4IjqZHdMBD6hAGSSNcAWZc,Samuca e a Selva
1590,589SiueQ3yldZpKQMBGKk5,Jor'dan Armstrong
1591,2knuucaDknfBuwjUMqDo75,BaianaSystem;Céu
1592,01WVTVy1SxkOJ9wtwSioWL,Warsaw Afrobeat Orchestra;Bosq
1593,5BMVxBrKnM0kJ7PsQ7zj0d,Jorge Drexler
1594,0XHkGVCs5hxW2gtHnPHkJi,Ernest Ranglin
1595,0MOJfHIEDvEmhLzZnvDQ16,Samuca e a Selva;Liniker
1596,4fYTQfOVDBxlPrugtBgtIt,Calle 13
1597,3mecpQUsNEqBgIk35tdkf4,Los Amigos Invisibles
1598,3pl6CTfTPwJKYbRn39oidc,Plastilina Mosh
1599,0TRn6e7Sh2xxivVePHv0J0,Plastilina Mosh
1600,622TQRdxU1ELBgpEkkn1SS,The New Mastersounds
1601,4fb7CtOq5pb3gNcC6ebfQF,Ali Farka Touré;Toumani Diabaté
1602,0Xe9Yb3MKkQvJuxgBXMleu,Höröyá
1603,7t6NlBZL2MmNjcF70Xl71G,El Michels Affair;Lee Fields;The Shacks
1604,67PY8HBV98iVLodNXhBk8V,Ali Farka Touré;Toumani Diabaté
1605,0Wqht20X3ZII115vByDReU,Ali Farka Touré
1606,1IrPSbGITPaMwMMEXfb2DJ,Ali Farka Touré;Toumani Diabaté
1607,6G2M6vvToPz12ghZpeJSGe,William Onyeabor;Hot Chip
1608,7EAIgk0EOZMFg8jr4uKaR8,Calle 13
1609,2nxcxBKWmYn4U2dLb5JDKT,Rehmahz;Oba Reengy
1610,1nsFilaPOtrUhxmRnP2qWi,Sharyn
1611,64SXxSKy3ZIKuGk5vyve7Z,Lefties Soul Connection
1612,0fOHb3pGgqNVoF857LeWmN,Marizu
1613,1zr8gucSalWOACeVRFQ9qm,Sambabook;Criolo
1614,5ILzb89zqyneogu0oPTEEk,TJ Cream;Marko
1615,5mEJHNaQvNQUuXvAtXXhGK,Calle 13
1616,6SrS9vl9994H54jBT4q4Ff,Jorge Drexler
1617,1goimUATGsvwX5d6aXYSOV,J Prince
1618,43OczYqGoSzZAXpa3VntDY,Alogte Oho & His Sounds of Joy
1619,7vCz8K2qr4adELUmCvuGDg,Oba Reengy
1620,7dEpUFOczDDfWP4FekfocW,Bacao Rhythm & Steel Band
1621,2vtsCV5XDM4nuBKD0d17mK,Soothsayers;Village Cuts
1622,1OJpFc9AKsEfBFCywsa6ds,Romperayo
1623,1xI62yXrvcXuLTzUmkmlje,Mandrill
1624,5UFtEx81UIPjQtugmesmcN,Los Pirañas
1625,3cgDIBKGbvEhdWbDsofQzB,Jungle Fire
1626,3iQ0daGW8MTp2I4UQvy1ee,Letta Mbulu
1627,2iwuZ15yjlWFvd4pEyiWAr,Jungle Fire;Felipe Gordon
1628,0MmVBZEFMkmzb837pW9K1H,Morbo y Mambo
1629,3Lrltof1vDyKndb4Gwzuoj,Voilaaa;Pat Kalla
1630,07TdcTMx1hzMh3jWXVdZT1,The Bamboos
1631,00Ys2R4wKqpKbGMgpZBirL,Lack Of Afro
1632,4BqC9W4fV9irOrKgStgKYr,Pacific Express;Jonathan Bulter
1633,6hdMslBOhzTh8jsSrJJsHY,A Mose;Nolly
